dimension,feature,correlation
PCoA_Dim10,A Focus on Feminism,0.0061205273942086
PCoA_Dim10,Conquering Adversity,-0.0048568199160141
PCoA_Dim10,Active Narrator Voiceover,-0.0043120305885488
PCoA_Dim10,Moral Conflict,0.0029079499209151
PCoA_Dim10,Extraterrestrial Life,0.0028871218748403
PCoA_Dim10,An Artist's Story,0.0026561957905501
PCoA_Dim10,A Tidy Ending,0.0020306430751096
PCoA_Dim10,Charming protagonist,-0.0009306042906196
PCoA_Dim10,A Mother's Arc,-0.0006180592153936
PCoA_Dim10,Masterful acting,0.0006128312681715
PCoA_Dim10,Set in India,-0.0004695526572879
PCoA_Dim11,The Unraveling of Trust,0.2848904428600038
PCoA_Dim11,High Medieval Fantasy,0.2821815858950376
PCoA_Dim11,Set in Europe,0.2762235578118373
PCoA_Dim11,Moral Temptation,0.2756609186205603
PCoA_Dim11,Predominant Sound Effects,-0.272960231817934
PCoA_Dim11,Music-led Storytelling,-0.2728836576957199
PCoA_Dim11,A fantastical realm,0.2673678060784672
PCoA_Dim11,Act of treachery,0.2641350526254344
PCoA_Dim11,Intended Fright Response,-0.2563373482307887
PCoA_Dim11,A Lead Worth Cheering For,-0.2497864277878465
PCoA_Dim11,The Aristocrats,0.2479774382553889
PCoA_Dim11,A Focus on Mood,-0.2472774251828152
PCoA_Dim11,Positive and Sentimental,-0.2437495230491577
PCoA_Dim11,Set in Asia,-0.240707428718673
PCoA_Dim11,Enchanted Creatures and Spells,0.236595950508631
PCoA_Dim11,Tender and heartwarming score,-0.2348139206004694
PCoA_Dim11,Set is East Asia,-0.2319048684755769
PCoA_Dim11,Music-Rich,-0.2312567758011521
PCoA_Dim11,Moral Conflict,0.2305041867717705
PCoA_Dim11,Visceral Cinematography,-0.2272974132641769
PCoA_Dim11,Heartfelt and Hopeful,-0.22517318339902
PCoA_Dim11,An Asian-Driven Story,-0.2220949631496858
PCoA_Dim11,Family Struggles,0.2192633943043178
PCoA_Dim11,Moral Exploration,0.2188840251206274
PCoA_Dim11,Deliberate Visual Authorship,-0.2179499056588884
PCoA_Dim11,Focus on Asian Culture,-0.2069840467831654
PCoA_Dim11,Alternative Reality,0.2040886593437657
PCoA_Dim11,Feel-Good Narrative,-0.1993449673438667
PCoA_Dim11,Dark or Caustic Wit,0.1984677938709181
PCoA_Dim11,Eerie Score,-0.1967532149045482
PCoA_Dim11,Advanced Cinematography and Edit Work,-0.1894610922787438
PCoA_Dim11,A Formidable Challenge,-0.1872024509011754
PCoA_Dim11,Direction-Driven,-0.1863888951913802
PCoA_Dim11,Avarice,0.1834587768817788
PCoA_Dim11,Psychological Manipulation,0.1787773340761068
PCoA_Dim11,Set in the UK,0.177681733901529
PCoA_Dim11,Ominous and Chilling,-0.1739769232929479
PCoA_Dim11,Spirit-Stirring,-0.1734402437393798
PCoA_Dim11,Heightened Tension,-0.1733813289078516
PCoA_Dim11,A Comic Fantasy,0.1733671660323812
PCoA_Dim11,Charming protagonist,-0.1700303816290691
PCoA_Dim11,A Lead with Expertise,-0.1665682850707667
PCoA_Dim11,Set in America,-0.1660176370567177
PCoA_Dim11,The Pre-Modern Era,0.1587525573158529
PCoA_Dim11,Perilous Liaison,0.1582523754910092
PCoA_Dim11,A quest for retribution,0.1569401495184287
PCoA_Dim11,An Artist's Story,-0.1543594909328483
PCoA_Dim11,Set in Japan,-0.1512736145037572
PCoA_Dim11,Energetic Emotional Tone,-0.1510185220953173
PCoA_Dim11,Relatable Protagonist,-0.1501936972641687
PCoA_Dim11,A Dominant Leader,0.149819580253612
PCoA_Dim11,Real-world satire,0.1475484135703289
PCoA_Dim11,Suspenseful atmosphere,-0.14670261986204
PCoA_Dim11,The Struggle for Survival,-0.1434729973109997
PCoA_Dim11,Joyful Emotional Expression,-0.1431833078490814
PCoA_Dim11,A Mainstream Feature,-0.1427988100187065
PCoA_Dim11,"Positive, Uplifting Emotional Tone",-0.1424379781172725
PCoA_Dim11,Live Performance Arts,-0.1401748183620405
PCoA_Dim11,Heavy Impact of the Soundtrack,-0.1383230780899012
PCoA_Dim11,Positive Emotional Tone,-0.137236674255384
PCoA_Dim11,Rich Visual Cinematography,-0.1363999875055741
PCoA_Dim11,Polished and cohesive script,-0.1340994353481867
PCoA_Dim11,A Late 20th and Early 21st Century Narrative,-0.1340315784034765
PCoA_Dim11,A Tidy Ending,-0.1335368581906234
PCoA_Dim11,Affluent Social Class,0.1329213864073757
PCoA_Dim11,"Dangerous, Risky Behaviors",-0.1314372826462919
PCoA_Dim11,Grappling with Mortality,-0.1296729023209018
PCoA_Dim11,Use of Shock Elements,-0.1284212064396327
PCoA_Dim11,Nonsensical Comedy,0.1271067874675341
PCoA_Dim11,The Fine Arts,-0.1266890015123572
PCoA_Dim11,Predominant Set Design,-0.1257089376486185
PCoA_Dim11,Happy Ending,-0.124908616812209
PCoA_Dim11,The Entertainment Industry,-0.123753322576997
PCoA_Dim11,Signature directorial style,-0.1234226832004199
PCoA_Dim11,A Feeling of Surprise,-0.122962774044993
PCoA_Dim11,Disadvantaged Social Class,0.1188367519303131
PCoA_Dim11,Psychological Horror,-0.1184443395686979
PCoA_Dim11,A Poignant Mood,-0.1181359958813102
PCoA_Dim11,Somber and Eerie Tone,-0.1176530714883826
PCoA_Dim11,Political narrative,0.1165203405660638
PCoA_Dim11,Story With a Focus on Gender,0.1157329696371228
PCoA_Dim11,Talking Animals,0.1156128949754345
PCoA_Dim11,Intricate Stunts,-0.1154382971923064
PCoA_Dim11,Pursuit of Justice,0.112536270602213
PCoA_Dim11,Visually Beautiful / Immersive,-0.1121386699576202
PCoA_Dim11,Set in California,-0.1114864594014613
PCoA_Dim11,Masterful acting,-0.1095212183611675
PCoA_Dim11,Relationship Turmoil,0.1080851959155941
PCoA_Dim11,Innocent protagonist,0.107038176513119
PCoA_Dim11,Societal Decline,0.1041581117132515
PCoA_Dim11,The Great Chase,-0.1040359313819931
PCoA_Dim11,A Romantic Dramedy,-0.1025522328849106
PCoA_Dim11,Flawed Protagonist,0.1014868038852772
PCoA_Dim11,Religious themes,0.1013869187617407
PCoA_Dim11,Narrative Driven by the Context,-0.1013309095724021
PCoA_Dim11,Changing Life Direction,0.0994132309499004
PCoA_Dim11,A Sense of Repulsiveness,-0.0986818494133317
PCoA_Dim11,Will-They-Won't-They Relationship,-0.0974606673311724
PCoA_Dim11,A Adventure Comedy,0.0966821013480482
PCoA_Dim11,Metropolitan story,-0.0949211075499553
PCoA_Dim11,Set in Los Angeles,-0.0934635636474944
PCoA_Dim11,Classic Fall-Rise Plot Arc,-0.0934378811291705
PCoA_Dim11,Picture of Idealic Family Life,-0.0928595372469986
PCoA_Dim11,Confronting One's Shadow,0.0925943374422132
PCoA_Dim11,Dystopian,0.0889334506591964
PCoA_Dim11,A Stock Story,-0.0886379025061208
PCoA_Dim11,Brave Protagonist,-0.0883462494432485
PCoA_Dim11,Brothers or Sisters,0.0838652851992958
PCoA_Dim11,Supernatural Phenomena,0.0831804243856891
PCoA_Dim11,Parent-Child Narrative,0.0829994560252029
PCoA_Dim11,Emotionally Withdrawn Protagonist,0.0828647253727688
PCoA_Dim11,Fast-paced,-0.0828288371135319
PCoA_Dim11,The Villian's Story,0.081683591461172
PCoA_Dim11,Set in France,0.0811369992391261
PCoA_Dim11,A Focus on the Issues,0.0807192228720244
PCoA_Dim11,Young Adventurers,0.0799943960083631
PCoA_Dim11,Putting Others Above Oneself,-0.0791874305338036
PCoA_Dim11,Courtship,-0.078963964151155
PCoA_Dim11,Uneasy Characters,-0.0783577194047463
PCoA_Dim11,Explicit Violence and Goriness,-0.0768145137616302
PCoA_Dim11,Psychologically Unstable Protagonist,0.0766213890466747
PCoA_Dim11,Coming of Age,0.0761204482359085
PCoA_Dim11,Eccentric Acting,0.0746631109669085
PCoA_Dim11,About a Family,0.0743249653868461
PCoA_Dim11,Budding romance,-0.072865492236519
PCoA_Dim11,Mid-20th Century Narrative ,-0.0728407737680457
PCoA_Dim11,Formative hardships,0.0722040826840085
PCoA_Dim11,A Friendship Drama,-0.0707259592308495
PCoA_Dim11,High-end effects,-0.070669163818064
PCoA_Dim11,Intricate Costuming,0.0696095750493112
PCoA_Dim11,The Superhero Prevails,0.0685177279361337
PCoA_Dim11,Genius Protagonist,-0.0670913151060066
PCoA_Dim11,Stories of Imprisonment,0.0668860264859486
PCoA_Dim11,Set in the Future,0.0654555797932842
PCoA_Dim11,Character-Driven,-0.064360461220946
PCoA_Dim11,Coming-of-Age Tale,0.0642884051757836
PCoA_Dim11,Male Friends and Bonding,-0.0634767265697563
PCoA_Dim11,A Tale of Science,-0.0631487483654102
PCoA_Dim11,"Raw, Unfiltered Dialog",0.0625916712098533
PCoA_Dim11,Plot-Centric,-0.0625405221015144
PCoA_Dim11,A Sports Setting,-0.0625066970457605
PCoA_Dim11,Use of Heavy Technology,-0.0621895886301508
PCoA_Dim11,Dismal and unsettling tone,-0.0620941098849556
PCoA_Dim11,Set in NYC,-0.0618575083331574
PCoA_Dim11,Dry Humor Dialogue,0.0617780185889972
PCoA_Dim11,Family Restoration,0.0608601420445909
PCoA_Dim11,Self Discovery,0.0599648598483843
PCoA_Dim11,Set in India,-0.0593666751828353
PCoA_Dim11,A Family Drama,0.0584536710682492
PCoA_Dim11,Psychological challenges,-0.0565805664710366
PCoA_Dim11,The Underdog Wins,-0.0565287986434965
PCoA_Dim11,Philosophical or Intellectual Exploration,0.0558421988846155
PCoA_Dim11,Childhood Narrative,0.0553730698582854
PCoA_Dim11,Unsettling,-0.0532300382712522
PCoA_Dim11,Romantic Triangle,0.0525399764654109
PCoA_Dim11,Criminal Underbelly,0.052011545706661
PCoA_Dim11,A Science Thriller,-0.0518415619968561
PCoA_Dim11,Hostile Gloom,0.0517349130477068
PCoA_Dim11,A Father's Arc,0.0516687725501428
PCoA_Dim11,Forest Setting,0.0516442764381095
PCoA_Dim11,A Tech-Centric Narrative,-0.051349236580092
PCoA_Dim11,Intellectually Stimulating,0.0505014387129907
PCoA_Dim11,A Tale of Mourning,-0.0500448606157487
PCoA_Dim11,A Life Story,0.0486398353377631
PCoA_Dim11,Good-Versus-Evil Conflict,0.0466288933753955
PCoA_Dim11,The Hero's Journey,-0.0457584927313101
PCoA_Dim11,Threatening Wildlife,0.0457409851417307
PCoA_Dim11,Natural splendor,-0.045654932575462
PCoA_Dim11,A Relentless Chase,-0.0452268161673417
PCoA_Dim11,an early life drama,0.0438987779290766
PCoA_Dim11,Use of Animated CGI,0.0438203338980187
PCoA_Dim11,A Focus on Feminism,0.0430980100550822
PCoA_Dim11,Melee Combat,0.042915097159409
PCoA_Dim11,Dialog-Driven,-0.042805965867905
PCoA_Dim11,Going after the MacGuffin,0.0422750900027741
PCoA_Dim11,A Romantic Drama,-0.0420445681288693
PCoA_Dim11,Unconventional directorial approach,0.0413259353971195
PCoA_Dim11,Violent Crimes,0.0405759461363604
PCoA_Dim11,A Police Thriller,-0.0405065697276394
PCoA_Dim11,A Futuristic Thriller,-0.0403991624591369
PCoA_Dim11,Profound & Reflective,0.0402440351760369
PCoA_Dim11,A Heterosexual Relationship,-0.040072965903278
PCoA_Dim11,Profound Amazement,-0.0399638229877382
PCoA_Dim11,Psychological Crime,0.0397624130758574
PCoA_Dim11,Built Around Humor,0.0396436734499262
PCoA_Dim11,Conquering Adversity,-0.0392308371563219
PCoA_Dim11,Psychological Distress,-0.0391934908303359
PCoA_Dim11,Rivalry,0.0361549859629876
PCoA_Dim11,Unexpected Conclusion,-0.0361415054259896
PCoA_Dim11,Deceptive Appearances,0.0360484434975737
PCoA_Dim11,The Post-War Era,-0.0351958999118535
PCoA_Dim11,A Mother's Arc,0.0350334288006037
PCoA_Dim11,A Whodunnit,-0.0340058787401495
PCoA_Dim11,A Law Enforcement Tale,-0.0326175321413841
PCoA_Dim11,Somber atmosphere,-0.0311399268708367
PCoA_Dim11,Active Narrator Voiceover,0.0301558962813759
PCoA_Dim11,All-ages,-0.0300678621901013
PCoA_Dim11,Situational Humor,0.0296645291682483
PCoA_Dim11,Set in the American South,-0.0295645409110523
PCoA_Dim11,A Crime Thriller,0.0292991328882301
PCoA_Dim11,The Hero Dies in This One,-0.0287753547203153
PCoA_Dim11,A Wholesome Comedy,0.0282879793208697
PCoA_Dim11,"Hardship, Loss, and Healing",-0.0275475061399385
PCoA_Dim11,Melancholy Atmosphere,-0.0267692379344593
PCoA_Dim11,A Group Quest,-0.0254084652380322
PCoA_Dim11,Ghosts,-0.0250624256581203
PCoA_Dim11,Childhood Bonds,0.0248806383669944
PCoA_Dim11,History-in-the-making,-0.0238210075242726
PCoA_Dim11,Female-centric narrative,0.0236129612760345
PCoA_Dim11,Focus on Culture,0.0221400134100253
PCoA_Dim11,To the Rescue,-0.021047884987292
PCoA_Dim11,Reveral of Fortune,-0.0209024718624448
PCoA_Dim11,A Detective Story,-0.0202452080230388
PCoA_Dim11,Biopic,-0.019193329602272
PCoA_Dim11,Comedic Protagonist,-0.0188832351994142
PCoA_Dim11,Losing One's Love,-0.018851863280393
PCoA_Dim11,Plot Twists!,-0.0186640377997428
PCoA_Dim11,A Sci-Fi Adventure,0.01772654830042
PCoA_Dim11,Elegant Dialog and Screenplay,-0.0175299933024659
PCoA_Dim11,A Black Character-Driven Story,-0.01584919890355
PCoA_Dim11,Psychological Suspense,-0.0140964059618869
PCoA_Dim11,A Tale of Wartime,-0.0137233712728084
PCoA_Dim11,Historical References,-0.0125535366074538
PCoA_Dim11,A Spy Thriller,-0.012386212555898
PCoA_Dim11,Use of non-linear flashbacks,-0.0117418917592422
PCoA_Dim11,Friends Against the Odds,0.0115676205621724
PCoA_Dim11,Moral Redemption,0.0109807454472007
PCoA_Dim11,Repeated Setbacks,-0.0100455297888533
PCoA_Dim11,Family-devoted Protagonist,0.0100369001417549
PCoA_Dim11,Averting the Catastrophe,0.0096011678216836
PCoA_Dim11,Narrative Originality,0.0094833709807684
PCoA_Dim11,Rural Story,0.0086384046043959
PCoA_Dim11,Heavy Gunplay,-0.008632432100687
PCoA_Dim11,Sad Ending,-0.0081872606469082
PCoA_Dim11,A Black & White,0.0078165420733932
PCoA_Dim11,A post-2015 narrative,0.0074046820138002
PCoA_Dim11,Cloak-and-Dagger ,0.0072865537334197
PCoA_Dim11,Transformative Make-up,0.0053531098282399
PCoA_Dim11,Risky Gambit,0.0052898282932389
PCoA_Dim11,Extraterrestrial Life,0.0051131662815455
PCoA_Dim11,Sophisticated Visual Effects Integration,0.0044840986346283
PCoA_Dim11,Island Setting,-0.0043899706116097
PCoA_Dim11,A Buddy Comedy,0.0034011039186239
PCoA_Dim11,Neighborhood story,0.0025202051139397
PCoA_Dim11,Female Friends and Bonding,0.0023946652214941
PCoA_Dim11,A village story,-0.001476613497547
PCoA_Dim11,Biographical narrative of a historical personality,-0.0010944216097717
PCoA_Dim12,A Father's Arc,0.3812488032725903
PCoA_Dim12,Parent-Child Narrative,0.3361403467064882
PCoA_Dim12,Relatable Protagonist,-0.3145585113916297
PCoA_Dim12,The Underdog Wins,-0.3098538543968718
PCoA_Dim12,About a Family,0.2935180247204893
PCoA_Dim12,A Family Drama,0.292481156730669
PCoA_Dim12,Female-centric narrative,-0.2875143512161946
PCoA_Dim12,A Focus on Feminism,-0.2851980810254678
PCoA_Dim12,Stories of Imprisonment,-0.2657932020282749
PCoA_Dim12,Female Friends and Bonding,-0.2636050878551453
PCoA_Dim12,Charming protagonist,-0.230863318067236
PCoA_Dim12,Family Struggles,0.2271745236268035
PCoA_Dim12,Family-devoted Protagonist,0.2267499841486427
PCoA_Dim12,Family Restoration,0.2196458909679093
PCoA_Dim12,Rich Visual Cinematography,0.2119180819669479
PCoA_Dim12,A Focus on the Issues,-0.2107243482841173
PCoA_Dim12,A Lead Worth Cheering For,-0.2104782323746562
PCoA_Dim12,Will-They-Won't-They Relationship,-0.2092150202861808
PCoA_Dim12,Self Discovery,-0.2088786804131275
PCoA_Dim12,Innocent protagonist,-0.2088677920661039
PCoA_Dim12,The Hero's Journey,-0.2060650262906589
PCoA_Dim12,Visually Beautiful / Immersive,0.1938976775841369
PCoA_Dim12,Childhood Bonds,-0.1905136433080758
PCoA_Dim12,Friends Against the Odds,-0.1901920110464272
PCoA_Dim12,A Mother's Arc,0.1899207681560704
PCoA_Dim12,Budding romance,-0.1883632996851789
PCoA_Dim12,Story With a Focus on Gender,-0.1852441854548794
PCoA_Dim12,Brave Protagonist,-0.1834784501174387
PCoA_Dim12,Coming-of-Age Tale,-0.1829617217773074
PCoA_Dim12,Changing Life Direction,-0.1813214967726114
PCoA_Dim12,A Romantic Dramedy,-0.175010621399549
PCoA_Dim12,Uneasy Characters,-0.1748392953094437
PCoA_Dim12,Classic Fall-Rise Plot Arc,-0.1661332199448057
PCoA_Dim12,Courtship,-0.1658325228216453
PCoA_Dim12,Conquering Adversity,-0.1600392418302035
PCoA_Dim12,Disadvantaged Social Class,-0.1594969719223288
PCoA_Dim12,Intricate Stunts,0.1569288714616975
PCoA_Dim12,Ominous and Chilling,-0.155371041682616
PCoA_Dim12,Coming of Age,-0.1521437376946089
PCoA_Dim12,High-end effects,0.1506046989539985
PCoA_Dim12,The Struggle for Survival,-0.1504345577996134
PCoA_Dim12,A Friendship Drama,-0.1491984145723232
PCoA_Dim12,Brothers or Sisters,0.1483486830135393
PCoA_Dim12,"Dangerous, Risky Behaviors",0.1449847240366081
PCoA_Dim12,Feel-Good Narrative,-0.1440268079899108
PCoA_Dim12,Sophisticated Visual Effects Integration,0.1437497767679819
PCoA_Dim12,"Positive, Uplifting Emotional Tone",-0.1429647341913315
PCoA_Dim12,Spirit-Stirring,-0.1425863846403425
PCoA_Dim12,Pursuit of Justice,-0.142424543233605
PCoA_Dim12,Psychological Manipulation,-0.1404639055195703
PCoA_Dim12,Positive Emotional Tone,-0.1359612463986414
PCoA_Dim12,Intended Fright Response,-0.1328927110357389
PCoA_Dim12,A Lead with Expertise,0.1316699796681637
PCoA_Dim12,Focus on Culture,-0.1297204715460813
PCoA_Dim12,Joyful Emotional Expression,-0.1256500288427284
PCoA_Dim12,Music-Rich,0.1239817033280743
PCoA_Dim12,Deliberate Visual Authorship,0.1225541329852111
PCoA_Dim12,Losing One's Love,0.1222857710864948
PCoA_Dim12,Dystopian,-0.1214652729407918
PCoA_Dim12,Moral Exploration,-0.1212393202171814
PCoA_Dim12,Happy Ending,-0.1204252953362635
PCoA_Dim12,Good-Versus-Evil Conflict,-0.1201113397199399
PCoA_Dim12,Political narrative,-0.1174683866333412
PCoA_Dim12,A Formidable Challenge,-0.1171766413483413
PCoA_Dim12,Dismal and unsettling tone,-0.1165564767515583
PCoA_Dim12,A Buddy Comedy,-0.116329606438752
PCoA_Dim12,Heavy Gunplay,0.1157981695635935
PCoA_Dim12,Unconventional directorial approach,0.1154026395903308
PCoA_Dim12,Direction-Driven,0.1153465660656491
PCoA_Dim12,A Sci-Fi Adventure,0.1150487527530276
PCoA_Dim12,Heartfelt and Hopeful,-0.1142171175612462
PCoA_Dim12,Use of Heavy Technology,0.1130228930006198
PCoA_Dim12,Eerie Score,-0.1124112662952468
PCoA_Dim12,Emotionally Withdrawn Protagonist,0.1117602618867885
PCoA_Dim12,Picture of Idealic Family Life,0.1116012378815039
PCoA_Dim12,Use of non-linear flashbacks,0.1088959994514397
PCoA_Dim12,Visceral Cinematography,0.105989563100058
PCoA_Dim12,Unsettling,-0.1038498683667122
PCoA_Dim12,Profound Amazement,0.1027539132351389
PCoA_Dim12,Extraterrestrial Life,0.1010848449954368
PCoA_Dim12,Somber and Eerie Tone,-0.0999721032276353
PCoA_Dim12,Signature directorial style,0.0999709497623395
PCoA_Dim12,A Tech-Centric Narrative,0.0997454955348852
PCoA_Dim12,Advanced Cinematography and Edit Work,0.0981135880121247
PCoA_Dim12,Moral Conflict,-0.097560868839191
PCoA_Dim12,A quest for retribution,0.0974701856394696
PCoA_Dim12,Societal Decline,-0.0954616223985583
PCoA_Dim12,Repeated Setbacks,-0.0948059070257488
PCoA_Dim12,Heightened Tension,-0.0939429490586233
PCoA_Dim12,The Fine Arts,0.0923875360145748
PCoA_Dim12,A Sense of Repulsiveness,-0.0915268384685302
PCoA_Dim12,Music-led Storytelling,0.0894153547420694
PCoA_Dim12,Deceptive Appearances,-0.0888324822778055
PCoA_Dim12,Polished and cohesive script,-0.0873768069091133
PCoA_Dim12,A Romantic Drama,-0.0871941154771485
PCoA_Dim12,A Tale of Science,0.0862192172865135
PCoA_Dim12,A Futuristic Thriller,0.0848828285590385
PCoA_Dim12,The Hero Dies in This One,0.082972249594867
PCoA_Dim12,Psychological Distress,-0.0819816345975232
PCoA_Dim12,Putting Others Above Oneself,-0.0815939584929589
PCoA_Dim12,The Entertainment Industry,0.080876385168726
PCoA_Dim12,Comedic Protagonist,-0.080514550977769
PCoA_Dim12,Formative hardships,-0.0802098426932328
PCoA_Dim12,Criminal Underbelly,0.0796146596172921
PCoA_Dim12,Relationship Turmoil,0.078561945811102
PCoA_Dim12,Use of Shock Elements,-0.0779074470343499
PCoA_Dim12,Situational Humor,-0.0761990724821919
PCoA_Dim12,Intricate Costuming,0.0756008586985883
PCoA_Dim12,Somber atmosphere,-0.0754019783283519
PCoA_Dim12,Set in Los Angeles,0.0748078516810751
PCoA_Dim12,A Science Thriller,0.0731626938098528
PCoA_Dim12,Psychological Horror,-0.0724548512415352
PCoA_Dim12,Reveral of Fortune,-0.0713800591047015
PCoA_Dim12,An Artist's Story,0.0709853612055625
PCoA_Dim12,Moral Redemption,-0.0708544998370982
PCoA_Dim12,Suspenseful atmosphere,-0.0679594262913172
PCoA_Dim12,The Villian's Story,0.0672619574810608
PCoA_Dim12,Psychologically Unstable Protagonist,0.0671849112807008
PCoA_Dim12,Plot Twists!,-0.0670791999584281
PCoA_Dim12,A Tidy Ending,-0.0668418756384642
PCoA_Dim12,Unexpected Conclusion,-0.06573123827027
PCoA_Dim12,A Tale of Mourning,0.0655511928309794
PCoA_Dim12,Melee Combat,0.0648218137414633
PCoA_Dim12,Romantic Triangle,-0.0646300772774551
PCoA_Dim12,Positive and Sentimental,-0.0633551280833968
PCoA_Dim12,The Pre-Modern Era,0.0616904883188251
PCoA_Dim12,Set in California,0.0614134267198833
PCoA_Dim12,A Group Quest,-0.0610723887530069
PCoA_Dim12,Predominant Sound Effects,0.0607814354592073
PCoA_Dim12,Built Around Humor,-0.059320007322836
PCoA_Dim12,Religious themes,-0.0588763907072094
PCoA_Dim12,Rivalry,0.0586376749948449
PCoA_Dim12,Grappling with Mortality,-0.0586139791411813
PCoA_Dim12,High Medieval Fantasy,-0.0586013280295756
PCoA_Dim12,A Wholesome Comedy,0.0585940961952555
PCoA_Dim12,Childhood Narrative,-0.058498786853838
PCoA_Dim12,Natural splendor,0.0583694674633618
PCoA_Dim12,Transformative Make-up,0.0567790197550301
PCoA_Dim12,Live Performance Arts,0.0554874691376489
PCoA_Dim12,Dialog-Driven,-0.0526520491131533
PCoA_Dim12,Young Adventurers,-0.0524094053072576
PCoA_Dim12,Narrative Originality,0.0518875629235624
PCoA_Dim12,A Focus on Mood,-0.0513889513119474
